state_code,state,district_number,district_code,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_per,rep_per,winner
NY,New York,18,NY18,Sean Patrick Maloney,Nan Hayworth,132456.0,113386.0,44.83407573890792,38.37920903342856,Democrat
NY,New York,19,NY19,Julian Schreibman,Christopher P. Gibson,120302.0,122654.0,39.32954538024467,40.0984693443877,Republican
NY,New York,02,NY02,Vivianne Falcone,Peter King,93375.0,116083.0,34.3502604549869,42.70394949821949,Republican
NY,New York,20,NY20,Paul D. Tonko,Bob Dieterich,181092.0,79102.0,57.00489174572996,24.900056031579147,Democrat
NY,New York,21,NY21,William L. Owens,Matthew A. Doheny,117856.0,104368.0,43.85486397684015,38.83590520240678,Democrat
NY,New York,22,NY22,Daniel L. Lamb,Richard L. Hanna,102080.0,145042.0,36.432550885295285,51.76577238935147,Republican
NY,New York,23,NY23,Nathan I. Shinagawa,Thomas Reed,114590.0,117641.0,40.95483852521122,42.045275843829074,Republican
NY,New York,24,NY24,Daniel B. Maffei,Ann Marie Buerkle,133908.0,105584.0,44.11151409738213,34.781119159855976,Democrat
NY,New York,25,NY25,Louise McIntosh Slaughter,Maggie Brooks,168761.0,109292.0,52.286838517784105,33.861692898748295,Democrat
NY,New York,26,NY26,Brian Higgins,Michael H. Madigan,195234.0,57368.0,64.01933361970875,18.811585743750843,Democrat
NY,New York,27,NY27,Kathy C. Hochul,Chris Collins,140008.0,137250.0,42.45651488319061,41.62016933116615,Democrat
NY,New York,03,NY03,Steve Israel,Stephen A. Labate,146016.0,98455.0,47.67495771759928,32.14605222774379,Democrat
NY,New York,04,NY04,Carolyn McCarthy,Francis X. Becker,152590.0,84982.0,50.95096900001336,28.376140294640116,Democrat
NY,New York,05,NY05,Gregory W. Meeks,Allan W. Jennings,167835.0,17875.0,74.75680153936608,7.961854365991412,Democrat
NY,New York,06,NY06,Grace Meng,Daniel J. Halloran,107505.0,45992.0,57.51021761924122,24.60359916975157,Democrat
NY,New York,07,NY07,Nydia M. Velazquez,None,132456.0,0.0,74.07018034391164,0.0,Democrat
NY,New York,08,NY08,Hakeem Jeffries,Alan Bellone,178687.0,15841.0,75.62126521422647,6.703993364142671,Democrat
NY,New York,09,NY09,Yvette D. Clarke,Daniel Cavanagh,178168.0,20899.0,74.560695020443,8.745924999058408,Democrat
NC,North Carolina,01,NC01,G.K. Butterfield,Peter DiLauro,254644.0,77288.0,75.32375334993759,22.861808049315812,Democrat
NC,North Carolina,10,NC10,Patricia R. Keever,Patrick McHenry,144023.0,190826.0,43.0113274938853,56.9886725061147,Republican
NC,North Carolina,11,NC11,Hayden Rogers,Mark Meadows,141107.0,190319.0,42.57571825988305,57.42428174011695,Republican
NC,North Carolina,12,NC12,Melvin Luther Watt,Jack W. Brosch,247591.0,63317.0,79.63481158413421,20.365188415865788,Democrat
NC,North Carolina,13,NC13,Charles J. Malone,George Holding,160115.0,210495.0,43.20309759585548,56.796902404144525,Republican
NC,North Carolina,02,NC02,Stephen Patrick Wilkins,Renee L. Ellmers,128973.0,174066.0,41.41754737521556,55.89841905991387,Republican
